log_id,full_log,data.protocol,data.url,decoder.name,rule.description,rule.groups,rule.id,rule.level
959,"10.42.2.150 - - [12/May/2026:16:07:07 +0000] ""GET /rest/products/search?q=%27%26cat+%2Fetc%2Fpasswd%26%27 HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/products/search?q=%27%26cat+%2Fetc%2Fpasswd%26%27,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sqlinjection"",""attack""]",31164,6
837,"10.42.1.94 - - [13/May/2026:12:25:10 +0000] ""GET /redirect?to=https%3A%2F%2Fgithub.com%2Fjuice-shop%2Fjuice-shop%221%27%20WAITFOR%20DELAY%20%270%3A0%3A10%27--%20 HTTP/1.1"" 200 85 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=https%3A%2F%2Fgithub.com%2Fjuice-shop%2Fjuice-shop%221%27%20WAITFOR%20DELAY%20%270%3A0%3A10%27--%20,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
1114,"10.42.0.234 - - [12/May/2026:16:08:37 +0000] ""GET /redirect?to=ZAP%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%0A HTTP/1.1"" 406 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=ZAP%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%25n%25s%0A,web-accesslog,Common web attack.,"[""web"",""accesslog"",""attack""]",31104,6
785,"10.42.2.150 - - [12/May/2026:15:32:52 +0000] ""POST /id.svg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/id.svg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
872,"10.42.2.150 - - [12/May/2026:16:07:56 +0000] ""GET /redirect?to=%23%7B%25x%28sleep+15%29%7D HTTP/1.1"" 406 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=%23%7B%25x%28sleep+15%29%7D,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
1205,"10.42.0.99 - - [12/May/2026:23:38:11 +0000] ""GET /api/Users HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0 Safari/537.36""",GET,/api/Users,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31151,10
800,"10.42.2.150 - - [12/May/2026:15:34:24 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
237,"10.42.0.99 - - [13/May/2026:08:51:00 +0000] ""POST /redirect?to=%2Fetc%2Fpasswd HTTP/1.1"" 400 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0 Safari/537.36""",POST,/redirect?to=%2Fetc%2Fpasswd,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
410,"10.42.1.195 - - [13/May/2026:12:41:56 +0000] ""GET /rest/admin HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15""",GET,/rest/admin,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31151,10
548,"10.42.2.150 - - [12/May/2026:15:34:24 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
757,"10.42.0.234 - - [12/May/2026:16:05:51 +0000] ""POST /api/Feedbacks/ HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/api/Feedbacks/,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
728,"10.42.3.201 - - [12/May/2026:15:12:52 +0000] ""GET /api/Feedbacks?author=%27%3B%20EXEC%20xp_cmdshell%28%27whoami%27%29--%20 HTTP/1.1"" 500 40 ""https://juice-shop.vtsolutions.it/"" ""python-requests/2.32.3""",GET,/api/Feedbacks?author=%27%3B%20EXEC%20xp_cmdshell%28%27whoami%27%29--%20,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
491,"10.42.0.234 - - [12/May/2026:15:33:48 +0000] ""GET /rest HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
1311,"10.42.1.207 - - [12/May/2026:15:32:43 +0000] ""POST /application/node_modules/serve-index/assets/public/assets/public?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/application/node_modules/serve-index/assets/public/assets/public?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
845,"10.42.1.207 - - [12/May/2026:15:32:38 +0000] ""POST /application/build/routes/main.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/application/build/routes/main.js?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
660,"10.42.0.12 - - [13/May/2026:01:25:12 +0000] ""GET /redirect?to=%2Fetc%2Fpasswd HTTP/1.1"" 406 162 ""https://juice-shop.vtsolutions.it/"" ""python-requests/2.32.3""",GET,/redirect?to=%2Fetc%2Fpasswd,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
396,"10.42.2.150 - - [12/May/2026:16:17:50 +0000] ""GET /rest HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
161,"10.42.2.150 - - [12/May/2026:16:17:55 +0000] ""GET /rest/Copy%20(3)%20of%20admin HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",GET,/rest/Copy%20(3)%20of%20admin,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
1024,"10.42.0.234 - - [12/May/2026:16:08:39 +0000] ""GET /api/Challenges/?name=any%3F%0ASet-cookie%3A+Tamper%3Da49365aa-f096-4035-8c01-4c5bd1eca3a9 HTTP/1.1"" 200 30 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/api/Challenges/?name=any%3F%0ASet-cookie%3A+Tamper%3Da49365aa-f096-4035-8c01-4c5bd1eca3a9,web-accesslog,A web attack returned code 200 (success).,"[""web"",""accesslog"",""attack""]",31106,6
559,"10.42.2.150 - - [12/May/2026:15:32:57 +0000] ""POST /sitemap.xml?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/sitemap.xml?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
581,"10.42.1.207 - - [12/May/2026:15:32:40 +0000] ""POST /application/node_modules/express/lib/router/assets/public/assets/public/favicon_js.ico?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/application/node_modules/express/lib/router/assets/public/assets/public/favicon_js.ico?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
511,"10.42.0.234 - - [12/May/2026:16:11:30 +0000] ""GET /rest/products HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/91.0""",GET,/rest/products,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
377,"10.42.0.234 - - [12/May/2026:16:07:55 +0000] ""GET /redirect?to=%7B%7B%22%22.__class__.__mro__%5B1%5D.__subclasses__%28%29%5B157%5D.__repr__.__globals__.get%28%22__builtins__%22%29.get%28%22__import__%22%29%28%22subprocess%22%29.check_output%28%22sleep+15%22%29%7D%7D HTTP/1.1"" 406 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=%7B%7B%22%22.__class__.__mro__%5B1%5D.__subclasses__%28%29%5B157%5D.__repr__.__globals__.get%28%22__builtins__%22%29.get%28%22__import__%22%29%28%22subprocess%22%29.check_output%28%22sleep+15%22%29%7D%7D,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31151,10
1187,"10.42.1.207 - - [12/May/2026:15:34:41 +0000] ""GET /rest HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
490,"10.42.2.150 - - [12/May/2026:16:13:11 +0000] ""GET /rest/user HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/user,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
262,"10.42.2.150 - - [12/May/2026:16:12:17 +0000] ""GET /redirect?to=redirect HTTP/1.1"" 406 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=redirect,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
572,"10.42.0.234 - - [12/May/2026:16:17:51 +0000] ""GET /rest~ HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",GET,/rest~,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
509,"10.42.0.234 - - [12/May/2026:16:22:46 +0000] ""GET /rest/products HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/products,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
585,"10.42.2.150 - - [12/May/2026:16:07:48 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31151,10
1396,"10.42.2.77 - - [12/May/2026:18:03:23 +0000] ""GET /api/Users?email=1%27%20WAITFOR%20DELAY%20%270%3A0%3A10%27--%20 HTTP/1.1"" 500 47 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/api/Users?email=1%27%20WAITFOR%20DELAY%20%270%3A0%3A10%27--%20,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
604,"10.42.1.222 - - [13/May/2026:10:33:01 +0000] ""GET /rest/admin/application-configuration?key=%27%20AND%20%28SELECT%20COUNT%28%2A%29%20FROM%20Users%29%20%3E%200--%20 HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0 Safari/537.36""",GET,/rest/admin/application-configuration?key=%27%20AND%20%28SELECT%20COUNT%28%2A%29%20FROM%20Users%29%20%3E%200--%20,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
754,"10.42.0.234 - - [12/May/2026:15:35:02 +0000] ""GET /rest/user HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/user,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31162,10
465,"10.42.1.207 - - [12/May/2026:15:33:45 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
537,"10.42.0.234 - - [12/May/2026:22:47:54 +0000] ""POST /redirect?to=%2F%2F..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1"" 403 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15""",POST,/redirect?to=%2F%2F..%2F..%2F..%2Fetc%2Fpasswd,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
668,"10.42.1.207 - - [12/May/2026:15:34:52 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
507,"10.42.1.207 - - [12/May/2026:16:18:34 +0000] ""GET /rest/products HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/products,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
1455,"10.42.1.195 - - [13/May/2026:06:20:55 +0000] ""GET /rest/admin/application-configuration?key=%27%3B%20DROP%20TABLE%20Users--%20 HTTP/1.1"" 401 799 ""https://juice-shop.vtsolutions.it/"" ""Nikto/2.5.0""",GET,/rest/admin/application-configuration?key=%27%3B%20DROP%20TABLE%20Users--%20,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
1042,"10.42.0.234 - - [12/May/2026:15:32:54 +0000] ""POST /rest/admin/application-configuration?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/rest/admin/application-configuration?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
147,"10.42.2.150 - - [12/May/2026:15:32:44 +0000] ""POST /application/node_modules/serve-index/styles.css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/application/node_modules/serve-index/styles.css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
36,"10.42.2.150 - - [12/May/2026:15:34:24 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
681,"10.42.0.234 - - [12/May/2026:15:32:45 +0000] ""POST /assets/public/images/JuiceShop_Logo.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/assets/public/images/JuiceShop_Logo.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
806,"10.42.2.150 - - [12/May/2026:15:33:48 +0000] ""GET /redirect?to=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E HTTP/1.1"" 406 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
1014,"10.42.0.12 - - [12/May/2026:23:16:57 +0000] ""GET /rest/saveLoginIp HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Nikto/2.5.0""",GET,/rest/saveLoginIp,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31151,10
980,"10.42.0.234 - - [12/May/2026:15:31:56 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
1343,"10.42.1.207 - - [12/May/2026:16:05:52 +0000] ""GET /api?class.module.classLoader.DefaultAssertionStatus=nonsense HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/api?class.module.classLoader.DefaultAssertionStatus=nonsense,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31162,10
622,"10.42.2.150 - - [12/May/2026:15:34:37 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31151,10
139,"10.42.2.150 - - [12/May/2026:16:08:44 +0000] ""GET /redirect?to=any%3F%0D%0ASet-cookie%3A+Tamper%3D45bc40fd-cb4c-4822-8299-3ea7428b307c HTTP/1.1"" 406 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=any%3F%0D%0ASet-cookie%3A+Tamper%3D45bc40fd-cb4c-4822-8299-3ea7428b307c,web-accesslog,Common web attack.,"[""web"",""accesslog"",""attack""]",31104,6
19,"10.42.1.207 - - [12/May/2026:16:11:24 +0000] ""GET /rest HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)""",GET,/rest,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
964,"10.42.0.234 - - [12/May/2026:15:34:41 +0000] ""GET /rest/user HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/user,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
755,"10.42.0.234 - - [12/May/2026:15:32:48 +0000] ""POST /assets/public/images/uploads/favorite-hiking-place.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/assets/public/images/uploads/favorite-hiking-place.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
391,"10.42.0.234 - - [12/May/2026:16:18:58 +0000] ""GET /api HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/api,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
625,"10.42.1.207 - - [12/May/2026:15:32:56 +0000] ""POST /ro.svg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/ro.svg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
13,"10.42.1.207 - - [12/May/2026:15:34:42 +0000] ""GET /rest/products/search?q=%27+%2F+sleep%2815%29+%2F+%27 HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/products/search?q=%27+%2F+sleep%2815%29+%2F+%27,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sqlinjection"",""attack""]",31164,6
160,"10.42.0.234 - - [12/May/2026:16:10:01 +0000] ""GET /api HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1)""",GET,/api,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
168,"10.42.2.150 - - [12/May/2026:15:34:41 +0000] ""GET /redirect?to=https%3A%2F%2Fgithub.com%2Fjuice-shop%2Fjuice-shop%22+and+0+in+%28select+sleep%2815%29+%29+--+ HTTP/1.1"" 302 228 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=https%3A%2F%2Fgithub.com%2Fjuice-shop%2Fjuice-shop%22+and+0+in+%28select+sleep%2815%29+%29+--+,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
1488,"10.42.0.234 - - [12/May/2026:16:11:31 +0000] ""GET /rest/user HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Windows NT 10.0; Trident/7.0; rv:11.0) like Gecko""",GET,/rest/user,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
1432,"10.42.1.94 - - [13/May/2026:06:21:36 +0000] ""GET /redirect?to=https%3A%2F%2Fgithub.com%2Fjuice-shop%2Fjuice-shop%22%27%29%20OR%20%28%271%27%3D%271 HTTP/1.1"" 200 214 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15""",GET,/redirect?to=https%3A%2F%2Fgithub.com%2Fjuice-shop%2Fjuice-shop%22%27%29%20OR%20%28%271%27%3D%271,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
1261,"10.42.2.150 - - [12/May/2026:16:08:14 +0000] ""GET /rest/products/search?q=%27%3Bsleep+15.0%3B%27 HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/products/search?q=%27%3Bsleep+15.0%3B%27,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sqlinjection"",""attack""]",31164,6
131,"10.42.2.150 - - [12/May/2026:16:09:20 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31151,10
832,"10.42.0.234 - - [12/May/2026:16:07:31 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
